date,text
2018-10-18,"У вас есть стартап - проект или готовый продукт?💡 Хотите получить экспертную оценку от представителей фонда ""Сколково""? 🎓 
 
23-24 октября в ИТ-парке эксперты Фонда ""Сколково"" проведут экспертизу проектов и расскажут об основных плюсах резидентства в ""Сколково""👨‍💻️ 
К рассмотрению принимаются проекты из следующих кластеров: 
⠀ 📌Биомедицинские Технологии 
⠀📌Ядерные технологии 
⠀📌IT-Технологии 
⠀📌Телекоммуникации и космос 
⠀📌Энергетическая эффективность 
⠀ 
Регистрация по ссылке👉 https://itpark-kazan.timepad.ru/event/832657/ Подробнее по ☎235-14-70 или по ✉ residents.it@tatar.u"
2018-10-17,"#ИТИС_курсы
В ИТИС стартовали курсы по программированию на Java и C++для школьников👨‍💻️👩‍💻️Если вы не успели попасть, но вам очень хотелось, мы ждем вас в феврале📅 Регистрация на весеннюю смену откроется уже скоро!
⚡А пока вы можете пойти в ""Робо-лагерь ИТИС"" во время осенних каникул!
📍Запись уже открыта: https://kpfu.ru/itis/v-osennie-kanikuly-itis-provedet-detskij-lager-po.html"
2018-10-16,"Еще есть несколько мест на курсы по Java для школьников!👍
Хочешь научиться программировать? Скорей записывайся!"
2018-10-16,Благотворительный фонд Владимира Потанина объявляет о начале конкурсов на получение стипендий и грантов фонда на 2018/2019 учебный год. Информация во вложении.
2018-10-16,"#ИТИС_анонс #ИТИС_лагерь 
Ты школьник и мечтаешь научиться программировать роботов? Приглашаем тебя на Робо-лагерь в ИТИС КФУ с 29 октября по 3 ноября! Подробности в сюжете ниже! 
Стоимость смены: 10 000 руб (обед и экскурсии включены) 
⏰Режим: понедельник (29.10)-суббота (3.11) с 9.00 до 18.00 
📖Посмотреть программу: https://kpfu.ru/itis/v-osennie-kanikuly-itis-provedet.. 
✍🏻Записаться: https://itiskfu.timepad.ru/event/828188/ 
☎Контакты: juliya@it.kfu.ru 
8 (843) 221-34-33 (доб.12)"
2018-10-16,"#ИТИС_анонс #ИТИС_абитуриент 
Хотите узнать, как поступить в один из лучших ИТ-факультетов России?👍 
Приглашаем школьников 9-11 классов и их родителей на День открытых дверей в Высшую школу ИТИС👨‍💻️👩‍💻️ 
Мы расскажем, какие востребованные навыки и компетенции даются с первых курсов обучения, а также, в какие международные и российские компании берут работать наших студентов👨‍🎓️👩‍🎓️ 
Для всех, кто не сможет прийти, будет организован прямой эфир в Instagram ИТИС: https://www.instagram.com/itis_kfu/
 
📅Ждем вас 31 октября в 12.00 по адресу: ул. Кремлевская, 35, ауд. 1310 (13 этаж) 
Вход свободный, но требуется регистрация: https://itiskfu.timepad.ru/event/827998/"
2018-10-11,Поздравляем и гордимся командой ЛИРС с грантом!
2018-10-10,Полезные новости для школьников!
2018-10-09,Открыт набор заявок!
2018-10-09,"#ИТИС_анонс
Проведите осенние каникулы с пользой 👍
Приглашаем школьников 11-15 лет в робототехнический лагерь ИТИС🙂
💰Стоимость смены: 10 000 руб (обед включен)
⏰Режим: понедельник (29.10)-суббота (3.11) с 9.00 до 18.00

📖Посмотреть программу: https://kpfu.ru/itis/v-osennie-kanikuly-itis-provedet-detskij-lager-po.html
✍🏻Записаться: https://itiskfu.timepad.ru/event/828188/
☎Контакты: juliya@it.kfu.ru
8 (843) 221-34-33 (доб.12)"
2018-10-09,"#ИТИС_анонс
Ты школьник и хочешь научиться программировать? Мы ждем тебя в ИТИС!🤝
Уже в понедельник мы запускаем курсы для школьников по: С++, Unity, Java.
📅Торопись! Запись открыта до 12 октября!
📍Все подробности и регистрация: https://kpfu.ru/itis/maliy-itis"
2018-10-08,"#ИТИС_события
Приходите поддержать наших первокурсников!
9 октября в 17.30 (Большой зал УНИКС)"
2018-10-08,"#ИТИС_анонс #ИТИС_абитуриент
Хотите узнать, как поступить в один из лучших ИТ-факультетов России?👍
Приглашаем школьников 9-11 классов и их родителей на День открытых дверей в Высшую школу ИТИС👨‍💻️👩‍💻️
Мы расскажем, какие востребованные навыки и компетенции даются с первых курсов обучения, а также, в какие международные и российские компании берут работать наших студентов👨‍🎓️👩‍🎓️

📅Ждем вас 31 октября в 12.00 по адресу: ул. Кремлевская, 35, ауд. 1310 (13 этаж)
Вход свободный, но требуется регистрация: https://itiskfu.timepad.ru/event/827998/"
2018-10-05,"#ИТИС_люди
У нас часто спрашивают, хватает ли студентам #ИТИС времени на жизнь вне учебы🤓
Хватает! Пример тому наша [id39340348|Гузель Мусина] , студентка 2 курса. Она успевает не только прекрасно учиться, но и представлять Татарстан на российских и международных конкурсах🎉🥇
Гордимся и радуемся победам 💪

#КФУ #Казань #мисстатарстан2018 #миссказань2018 #МиссСтуденчество #МистерСтуденчество #МСР #МиМСР2018 #МыРоссия #станьмиссроссия"
2018-10-05,И еще один интересный проект!
2018-10-05,Приглашаем к участию!
2018-10-03,"#ИТИС_анонс 
 📍ПОСЛЕДНИЙ ШАНС ЗАПИСАТЬСЯ📍
Хочешь разобраться, как устроен Интернет вещей? 👨‍💻️👩‍💻️ 
⚡Приглашаем на бесплатный годичный курс Samsung по промышленному Интернету вещей! ⚡ 📅Старт со второй недели октября! 
 
📌Тебя ждет: 
- Погружение в перспективную индустрию Интернета вещей 
- Изучение кейсов из реальной практики на профессиональном оборудовании 
- Возможность реализовать собственный IoT проект 
- Конкурс от Samsung на лучший IoT проект, созданный в рамках годичной программы 
 
✍🏻Программа курса: 
1 семестр: 
Студенты изучают 5 учебных кейсов-задач, которые разработаны опытными экспертами и основаны на реальных примерах по внедрению технологий Интернета вещей в России. Решение кейсов проходит под руководством преподавателей вуза. 
 
2 семестр: 
Самостоятельно или в группе из двух человек студенты реализуют собственные проекты, цель которых – решение практических задач с применением IoT технологий. 
Занятия проводятся раз в неделю по 2 пары в вечернее время (Высшая школа ИТИС, 13 этаж) 
 
👉Кого мы ждем: 
- студентов 3 курса и магистров 1 года обучения (технические специальности) 
- Владеть хотя бы одним языком программирования: C++, Python, Java 
- Владеть основами веб-программирования на JavaScript 
- Понимать основы электроники 
- Уметь работать в консоли Linux на уровне пользователя
ОСТАЛОСЬ 10 МЕСТ 
 
📍Подробнее о курсе и требованиях: https://www.samsung.com/ru/iotacademy/project/ 
🔑Регистрация открыта до 7 октября: https://iot-academy.ru/abi/login/index.php 
Вопросы можно задать сюда: kpfu@iot-academy.ru"
2018-10-01,Поздравляем студентку ИТИС Гузель Мусину с титулом «Мисс студенчество Приволжского федерального округа» на конкурсе «Мисс и Мистер студенчество России-2018»🎉😊💪
2018-09-28,"#ИТИС_анонс
Хочешь разобраться, как устроен Интернет вещей? 👨‍💻️👩‍💻️ 
⚡Приглашаем на бесплатный годичный курс Samsung по промышленному Интернету вещей! ⚡ 📅Старт со второй недели октября! 
 
📌Тебя ждет: 
- Погружение в перспективную индустрию Интернета вещей 
- Изучение кейсов из реальной практики на профессиональном оборудовании 
- Возможность реализовать собственный IoT проект 
- Конкурс от Samsung на лучший IoT проект, созданный в рамках годичной программы 
 
✍🏻Программа курса: 
1 семестр: 
Студенты изучают 5 учебных кейсов-задач, которые разработаны опытными экспертами и основаны на реальных примерах по внедрению технологий Интернета вещей в России. Решение кейсов проходит под руководством преподавателей вуза. 
 
2 семестр: 
Самостоятельно или в группе из двух человек студенты реализуют собственные проекты, цель которых – решение практических задач с применением IoT технологий. 
Занятия проводятся раз в неделю по 2 пары в вечернее время (Высшая школа ИТИС, 13 этаж) 
 
👉Кого мы ждем: 
- студентов 3 курса и магистров 1 года обучения (технические специальности) 
- Владеть хотя бы одним языком программирования: C++, Python, Java 
- Владеть основами веб-программирования на JavaScript 
- Понимать основы электроники 
- Уметь работать в консоли Linux на уровне пользователя 
 
📍Подробнее о курсе и требованиях: https://www.samsung.com/ru/iotacademy/project/ 
🔑Регистрация желающих: https://iot-academy.ru/abi/login/index.php 
Вопросы можно задать сюда: kpfu@iot-academy.ru"
2018-09-27,Поддержим нашу Гузель Мусину!💪
2018-09-21,"Приглашаем всех, кто хочет узнать, как попасть учиться в ИТ-лицей!"
2018-09-20,"Приятные новости в этот пасмурный день!
Поздравляем Михаила Михайловича Абрамского с заслуженным признанием от Министерства образования и наук Республики Татарстан🎉
Гордимся и ценим!"
2018-09-20,"Ты школьник и хочешь научиться программировать? 😏
Мы приглашаем тебя на курсы по:
✏Java
✏C++
✏Введение в создание игр с использованием Unity3D
Мы ждем тебя, если тебе от 12 до 17 лет, и ты хочешь попробовать себя в программировании! Мы обучим с нуля!
📅Курсы с 16 октября по 29 декабря. Занятия проходят два раза в неделю в КФУ (ИТИС). 
📌Подробная информация, расписание и регистрация по ссылке: https://kpfu.ru/itis/maliy-itis"
2018-09-19,"Давно хотели попробовать себя в программировании и получить новые знания? 👨‍💻️👩‍💻️
Приглашаем вас на курсы для взрослых по программированию на Java!👍 

✏Запись уже открыта⚡
Ссылка на регистрацию: https://itiskfu.timepad.ru/event/433598/"
2018-09-21,"Приглашаем всех, кто хочет узнать, как попасть учиться в ИТ-лицей!"
2018-09-20,"Приятные новости в этот пасмурный день!
Поздравляем Михаила Михайловича Абрамского с заслуженным признанием от Министерства образования и наук Республики Татарстан🎉
Гордимся и ценим!"
2018-09-20,"Ты школьник и хочешь научиться программировать? 😏
Мы приглашаем тебя на курсы по:
✏Java
✏C++
✏Введение в создание игр с использованием Unity3D
Мы ждем тебя, если тебе от 12 до 17 лет, и ты хочешь попробовать себя в программировании! Мы обучим с нуля!
📅Курсы с 16 октября по 29 декабря. Занятия проходят два раза в неделю в КФУ (ИТИС). 
📌Подробная информация, расписание и регистрация по ссылке: https://kpfu.ru/itis/maliy-itis"
2018-09-19,"Давно хотели попробовать себя в программировании и получить новые знания? 👨‍💻️👩‍💻️
Приглашаем вас на курсы для взрослых по программированию на Java!👍 

✏Запись уже открыта⚡
Ссылка на регистрацию: https://itiskfu.timepad.ru/event/433598/"
2018-09-19,Гордимся нашими преподавателями и студентами 😏
2018-09-17,Стажеры-студенты из Японии делятся своими впечатлениями об #ИТИС и Казани😃
2018-09-17,Приглашаем студентов ИТ-направлений 4 курса и магистров!
2018-09-13,"⚡Регистрация до 15 сентября⚡

Приглашаем студентов и магистров!
 
Информируем вас, что 15 октября 2018 года заканчивается прием заявок на конкурс ""Пятьдесят лучших инновационных идей для Республики Татарстан"" и программу ""Идея 1000"". 
 
Специалисты Инвестиционно-венчурного фонда Республики Татарстан проведут в Казанском федеральном университете семинары по вопросам участия в конкурсе и программе. Вы сможете получить больше информации о возможности принять участие и подать заявку, а также получить ответы на интересующие вопросы 13 сентября 2018 года в 15:40 в актовом зале Института управления, экономики и финансов КФУ (по адресу: г. Казань, ул. Бутлерова, 4). 
Принять участие могут все, у кого есть идеи и стремление стать частью инновационного будущего. 
 
""50 лучших инновационных идей для РТ"" и ""Идея 1000"" - это 9 номинаций, десятки денежных премий, грантовое финансирование в размере 2 млн. рублей, знакомства с самыми успешными проектами в сфере российской науки и бизнеса, погружение в мир инноваций, возможность продемонстрировать свой проект успешным российским инвесторам и экспертам. 
 
Подробнее об условиях участия в конкурсе и победителях можно узнать на сайте: http://ivf.tatarstan.ru/50ideas.htm"
2018-09-06,"В ИТИС открывается набор на курсы для школьников с 12 до 17 лет по:
- Java
- С++
- Введение в создание игр с использованием Unity3D 
📍Занятия начинаются с 16 октября, два раза в неделю. 
📅Длительность 2,5 месяца. 
💰Стоимость: 10 000 рублей
Подробная информация: https://kpfu.ru/itis/maliy-itis
Все вопросы по адресу: juliya@it.kfu.ru"
2018-09-06,"#ИТИС_анонс 
⚡Регистрация продолжается⚡ 
Приглашаем принять участие в фестивале #HonorCup, который пройдет 17 сентября на базе ИТИС. 
📌Honor Cup — это соревнования в сфере ИКТ, организованные компанией Huawei и проводящиеся ежегодно с 2015 года с целью повышения мотивации к самообразованию и развитию профессиональных навыков молодых специалистов в сфере ИКТ. 
 
🏆В 2018 году соревнования проводятся в следующих номинациях: 
- 345G (Поколения мобильной связи), 
- ITH (Высокоскоростные ИТ-системы), 
- vIP (Технологии и протоколы IP сетей), 
- IoT (Интернет вещей), 
- Code (Командное программирование). 
 
Подробности и регистрация: honorcup.ru/region-events/"
2018-09-06,"А вот и фотографии с вручения грантов! Смотрите, находите себя и сохраняйте😉"
2018-09-05,"Гордимся нашими коллегами!😊
[club147561267|ЛИРС Робототехника КФУ/LIRS Robotics KFU]"
2018-09-05,"⚡Образовательный ИТ-фестиваль UP!Date от БАРС Груп⚡
Приглашаем студентов!
Фестиваль пройдет в Горкинско-Ометьевском лесу - стильной и прогрессивной площадке Казани!

Лучшие спикеры ИТ индустрии, возможность прокачать свои скиллы и обменяться опытом, свежий воздух, крутая развлекательная программа и фуд-корт - это ли не залог отличного настроения в субботу?
⠀ 
📍Когда и где: 15 сентября. 
Горкинско-Ометьевский лес. 
Хочешь попасть на фестиваль?
Смотри подробности и программу на сайте: update2018.ru"
2018-09-04,"#ИТИС_анонс 
⚡Идет регистрация⚡
Приглашаем принять участие в фестивале #HonorCup, который пройдет 17 сентября на базе ИТИС. 
📌Honor Cup — это соревнования в сфере ИКТ, организованные компанией Huawei и проводящиеся ежегодно с 2015 года с целью повышения мотивации к самообразованию и развитию профессиональных навыков молодых специалистов в сфере ИКТ. 
 
🏆В 2018 году соревнования проводятся в следующих номинациях: 
- 345G (Поколения мобильной связи), 
- ITH (Высокоскоростные ИТ-системы), 
- vIP (Технологии и протоколы IP сетей), 
- IoT (Интернет вещей), 
- Code (Командное программирование). 
 
Подробности и регистрация: honorcup.ru/region-events/"
2018-09-04,"Digital SuperHero HackDay - хакатон в Казани с призовым фондом 350 000 рублей 💰
📅22 - 23 сентября, Казань 
💣Окончание приема заявок - 18 сентября 
🎟 Бесплатное участие 
 
Хакатон, на котором программистам в течение 48 часов предлагается запилить фичу для корпоративного сервиса. Выигравшая команда получит 200 000 рублей и приглашение выступить с питчем на Kazan Startup Weekend. За второе место организаторы дают 100 000, за третье 50 000 рублей. 
 
📢Какие проекты интересны: 
• Сервисы, которые по каким-то причинам компании еще не оказывают своим сотрудникам 
• Способы оказания удаленных сервисов для сотрудников без смартфонов и компьютеров 
• Другие инструменты упрощения работы бэк-офиса и сотрудников компаний 
📝Что мне делать? : 
• Отправь заявку участника прямо сейчас! 
 • Приезжай в Казань! 
 • Запили классную фичу для корпоративного сервиса. 
 • Выиграй 200 000 рублей. 
 • Получи бурю эмоций и еще много всего интересного! 
 
📍Место проведения : Казань, Петербургская 52, ИТ-парк 
РЕГИСТРАЦИЯ (https://hack-days.ru/)"
2018-09-04,Участвуем!
2018-09-03,Приходи сам и приводи друзей!
2018-09-03,Давайте все вместе поддержим нашу Гузель!
2018-09-02,"#ИТИС_1курс
Привет, первокурсники! Хотите участвовать в культурной, спортивной, социальной жизни ИТИС и КФУ? Хотите попробовать себя в творчестве, спорте, волонтерстве? Приходите завтра в 15.40 в аудиторию 1310 на встречу со студенческим активом ИТИС. Ребята расскажут обо всем самом интересном и крутом в институте! 
Есть вопросы? Задавай их нашему культоргу [id74802589|Алия Утибаева]"
2018-09-02,"Вчера в Высшей школе ИТИС прошло вручение студенческих билетов🎉Первокурсники, добро пожаловать в нашу большую семью! Вы сделали правильный выбор💕
Фото с вручения: https://vk.com/itis_media?z=album-153470393_258491349"
2018-08-31,Новости #russir2018
2018-08-31,#russir2018
2018-08-31,"#ИТИС_1курс
⚡ГРАНТОПОЛУЧАТЕЛИ ⚡
Публикуем список грантополучателей. 
Все студенты из этого списка должны подойти завтра в бухгалтерию ИТИС (Кремлевская, 35, ауд. 1504) с 14.00 до 15.00 для подписания договора на грант. С собой нужно иметь ручку и свои паспортные данные (если вам меньше 18 лет, нужны паспортные данные родителей)
Все вопросы в личные сообщения"
2018-08-31,Списки 1 курса магистратуры
2018-08-30,Новости RuSSIR🙂
2018-08-29,"#russir2018
12-я международная школа RuSSIR 2018 продолжает свою работу. Вчера слушатели участвовали в постер-сессии с проектами. Предлагаем ознакомиться с некоторыми из них!"
2018-08-29,"#ИТИС_1курс
Уважаемые студенты, появились списки групп! Все вопросы задавайте в личные сообщения"
2018-08-28,"В КФУ начала работу 12-я международная летняя школа по информационному поиску RuSSIR 2018! Следить за новостями школы вы можете в группе RuSSIR, а также в аккаунте ИТИС в Instagram: https://www.instagram.com/itis_kfu/

Узнать об открытии школы: https://kpfu.ru/itis/v-kfu-nachala-rabotu-12-ya-mezhdunarodnaya-341223.html"
2018-08-27,"#ИТИС_1курс
Студенты 1 курса ИТИС! Приглашаем вас!"
2018-08-27,"#ИТИС_1курс
Уважаемые первокурсники бакалавриата и магистратуры ИТИС!
Вручение студенческих билетов пройдет 1 сентября в 15.30 в актовом зале по адресу: ул. Бутлерова, 4
📍Карта проезда: https://yandex.ru/maps/-/CBu2JRqlGC
Вы также познакомитесь со своими одногруппниками, преподавателями и кураторами. Ждем вас!😊
P.S. до этой даты никаких дополнительных встреч не будет:)"
2018-08-27,"#ИТИС_JavaШтурм 
Последняя летняя смена детского лагеря по программированию ИТИС совместно с академией игр ""Мозговой штурм"" подошла к концу. Ребята делятся впечатлениями. 
Посмотреть фотографии с вручения сертификатов: https://vk.com/album-35488145_255756728"
2018-08-27,Присоединяйтесь😉
2018-08-27,"Приглашаем на крутое ИТ-мероприятие!🚀
Компания MERA приглашает на первый митап MERA в Казани! 
Событие будет посвящено темам: машинное обучение и Интернет вещей. 
 
📌Где: 
6 сентября 
 18:00 - 21:30 
 IT-парк, Казань, ул.Петербургская, 52. 
 
☝В программе — 2 доклада: 
📍Применение машинного обучения для детектирования действий в 📍видеопотоке; 
📍Опыт использования Azure IoT для систем облачной конференцсвязи. 
 
📝Подробное описание — на странице регистрации: https://mera.ru/career/calendar/machine-learning-iot"
2018-08-24,"#ИТИС_анонс 
Регистрация продолжается!
Приглашаем принять участие в фестивале #HonorCup, который пройдет 17 сентября на базе ИТИС. 
📌Honor Cup — это соревнования в сфере ИКТ, организованные компанией Huawei и проводящиеся ежегодно с 2015 года с целью повышения мотивации к самообразованию и развитию профессиональных навыков молодых специалистов в сфере ИКТ. 
 
🏆В 2018 году соревнования проводятся в следующих номинациях: 
- 345G (Поколения мобильной связи), 
- ITH (Высокоскоростные ИТ-системы), 
- vIP (Технологии и протоколы IP сетей), 
- IoT (Интернет вещей), 
- Code (Командное программирование). 
 
Подробности и регистрация: http://honorcup.ru/region-events/"
2018-08-23,"Уважаемые иногородние студенты. 
Завтра у нас с Вами предстоит заселение. В этом году очень сложная ситуация с местами, поэтому обратите внимание на порядок заселения (особенно иностранные студенты), а также список обязательного наличия всех документов. 
Встретимся у второго высотного корпуса"
2018-08-23,"#ИТИС_JavaШтурм 
Уже завтра и #ИТИС завершится последняя в этом году летняя смена детского лагеря по программированию ""Java Штурм"". В эту пятницу ребята представят свои проекты и покажут, чему научились за две недели. А пока предлагаем посмотреть репортаж студенческого телеканала КФУ Univer TV"
2018-08-23,"#ИТИС_1курс
Уважаемые первокурсники! Для всех студентов ИТИС есть специальная закрытая группа, где публикуется вся информация, связанная с учебой и студенческой жизнью, там же вы можете задавать все вопросы. Большая просьба вступить в нее всех первокурсников ИТИС: https://vk.com/itis_kpfu"
2018-08-22,"#ИТИС_1курс
Мы также просим студентов 1 курса пройти опрос по выбору языка программирования
https://docs.google.com/forms/d/e/1FAIpQLSfklMU3cVatNsEyUodh-FMdV-ZoAy75arcOqtwKL0DHweI6Mg/viewform"
2018-08-22,"#ИТИС_1курс
Студенты, поступившие на первый курс бакалавриата, приглашаются пройти тестирование по английскому языку: 
https://docs.google.com/forms/d/e/1FAIpQLScA-3vOP_u_G6ec5IyNEWfiDqgsM6xUkfsBWoHohTeq15NIUg/viewform?usp=sf_link 
 
Тест предназначен для определения уровня владения английским языком и предварительного распределения по учебным группам бакалавров. Время тестирования составляет 1 час 30 минут. Пользоваться вспомогательными средствами нельзя. Студенты, изучавшие другой язык, будут записаны в начальную группу. 
 
Тестирование доступно до 26 августа. 27 августа в 9.00 форма будет закрыта. 
 
Просьба проходить тест честно, так как программа подготовки для разных уровней будет разная. Всем студентам, попавшим в группу не своего уровня подготовки, будет сложно проходить обучение в течение года. Тест состоит из 100 вопросов. Необходимо выбрать один вариант из четырех. 
 
В конце теста не забудьте нажать на кнопку ""Отправить"". 
23 августа станет доступен опрос по выбору языка программирования."
2018-08-20,Ответы на вопросы по заселению
2018-08-17,"#ИТИС_анонс
Приглашаем принять участие в фестивале #HonorCup, который пройдет 17 сентября на базе ИТИС.
📌Honor Cup — это соревнования в сфере ИКТ, организованные компанией Huawei и проводящиеся ежегодно с 2015 года с целью повышения мотивации к самообразованию и развитию профессиональных навыков молодых специалистов в сфере ИКТ. 

🏆В 2018 году соревнования проводятся в следующих номинациях: 
- 345G (Поколения мобильной связи), 
- ITH (Высокоскоростные ИТ-системы), 
- vIP (Технологии и протоколы IP сетей), 
- IoT (Интернет вещей), 
- Code (Командное программирование). 

Подробности и регистрация: http://honorcup.ru/region-events/"
2018-08-15,"#ИТИС_абитуриент 
⚡ИНФОРМАЦИЯ О ГРАНТАХ⚡
Уважаемые абитуриенты и их родители! Точный список грантополучателей ИТИС будет известен после выхода второго приказа о зачислении студентов на контрактную форму обучения, то есть после 22 августа. На основании этих двух приказов (от 15 и 22 августа) и наличия заявления на получение гранта будет сформирован окончательный список грантополучателей. 28 августа он будет утвержден Министерством информатизации и связи РТ и вывешен на их сайте."
2018-08-15,"#ИТИС_1курс 
Много полезной информации для наших первокурсников😉

#заселение@uv_media #uvmedia #асду #яживувду #деревняуниверсиады #universiadevillage #ИТИС"
2018-08-14,"#ИТИС_JavaШтурм
В ИТИС стартовала вторая смена детского лагеря по программированию ""Java-штурм""👍 Каждый день ребят изучают основы программирования, строят свои 3D-модели, играют в настольные игры и ходят на экскурсии😉
Как проходят занятия, смотрите в альбоме группы📷
Приятная информация для тех, кто хотел изучать Java, но не успел. С октября мы запускаем курсы для школьников по программированию. Запись уже открыта: https://itiskfu.timepad.ru/event/609528/"
2018-08-14,"#ИТИС_абитуриент #Магистратура_ИТИС
А вы уже подали документы на магистерские программы Высшей школы ИТИС? У вас есть еще время - до 18 августа включительно.
Наши профили по магистратуре:
- ""Разработка информационных систем""
- ""Интеллектуальная робототехника""
Приемная комиссия работает по будням с 9.00 до 17.00, в субботу с 9.00 до 13.00
Вступительный экзамен пройдет 24 августа на ул. Кремлевская, д. 35 (II корпус), ауд. 1310. (вступительные экзамены только на контракт)"
2018-08-13,Важная информация для первокурсников!
2018-08-13,"#ИТИС_1 курс
Доброе утро! Студенты, которые заселяются в общежитие, должны заполнить следующую анкету. Ее нужно будет принести с собой на заселение. Напоминаем, график заселения студентов ИТИС: https://kpfu.ru/itis/informaciya-dlya-abiturientov-zaselenie-v-339933.html"
2018-08-03,"#ИТИС_события
На этой неделе в Высшую школу ИТИС приезжал профессор Калифорнийского университета, возможно, будущий лауреат Нобелевской премии, Леон Онг Чуа с открытой лекцией по мемристорным системам 👍
Видео самой лекции будет доступно позже, а пока предлагаем вам посмотреть сюжет UNIVER TV об этом событии☝"
2018-08-01,"#ИТИС_абитуриент #ИТИС_Магистратура
Хотите в магистратуру ИТИС? У вас еще есть шанс! 24 августа пройдут вступительные экзамены по профилю ""Интеллектуальная робототехника"" и ""Разработка информационных систем""
Крайний срок подачи документов 19 августа✍🏻
Ждем вас!
Подробнее о вступительном экзамене: https://kpfu.ru/itis/magistratura-itis/daty-vstupitelnyh-ekzamenov-i-konsultacij-v-337612.html
Узнать о процедуре поступления в магистратуру КФУ: https://admissions.kpfu.ru/priem-v-universitet/priem-2018-0"
2018-07-30,"#ИТИС_события 
А мы напоминаем, сегодня в Высшей школе ИТИС пройдет открытая лекция профессора Калифорнийского университета Леона Онг Чуа ""Мемристорные системы"".
Ждем вас в 14.00, в ауд.1310 (ул. Кремлевская, 35, 13 этаж)
Ссылка на регистрацию: https://itiskfu.timepad.ru/event/767451/"
2018-07-25,"#ИТИС_абитуриент
А мы напоминаем, сегодня пройдет консультация для поступающих в магистратуру ИТИС по профилям ""Разработка информационных систем"" и ""Интеллектуальная робототехника"".
Ждем вас сегодня по адресу: ул. Кремлевская, д. 35 (II корпус) ауд. 1310. в 16.00
Подробнее: https://kpfu.ru/itis/admissions/daty-vstupitelnyh-ekzamenov-i-konsultacij-v-337610.html"
2018-07-24,"#ИТИС_абитуриент 
Ответы на самые частые вопросы, сохраняйте себе, чтобы не потерять. Внутри информация по грантам, документам и контрольным срокам подачи оригиналов👍✍🏻"
2018-07-24,"А у нас продолжается набор в детский лагерь по программированию ""Java-штурм"" для школьников с 12 лет 👨‍💻️ 
Смена пройдет с 13 по 24 августа.
Мы приготовили интересную программу 👍Что будет в новой смене, смотрите в сюжете телеканала UNIVER TV
Записаться в лагерь: https://itiskfu.timepad.ru/event/749349/"
2018-07-24,"#ИТИС_абитуриент 
А мы напоминаем, прием документов в магистратуру ИТИС заканчивается 26 июля! И уже завтра пройдут консультации для поступающих в магистратуру по профилям ""Разработка информационных систем"" и ""Интеллектуальная робототехника""
Расписание консультаций и экзаменов: https://kpfu.ru/itis/admissions/daty-vstupitelnyh-ekzamenov-i-konsultacij-v-337610.html"
2018-07-23,Приглашаем всех желающих!
2018-07-20,"Новая смена детского лагеря по программированию ""Java-штурм"" стартует уже 13 августа! 👍Мы приглашаем школьников с 12 лет, места еще есть! Вас ждет насыщенная и интересная программа. Проведите последние недели каникул с пользой😉 
Ссылка на регистрацию: https://itiskfu.timepad.ru/event/749349/"
2018-07-19,"#ИТИС_абитуриент 
Внимание! Напоминаем, завтра мы проведем заключительный день открытых дверей абитуриентам бакалавриата в 15.20, и ждем в гости всех желающих. Для всех, кто не сможет приехать к нам на ул. Кремлевская, 35, ауд.1310, мы проведем параллельный инста-лайф, где вы сможете задать все волнующие вас вопросы. Подключайтесь завтра в 15.20 в аккаунт ИТИС: https://www.instagram.com/itis_kfu/"
2018-07-18,"#События_ИТИС⚡
30 июля в ИТИС с лекцией приедет профессор Калифорнийского университета Леон Онг Чуа, возможно, будущий лауреат Нобелевской премии! Такое нельзя пропустить☝
Не упустите возможность послушать выступление создателя цепи Чуа, теории существования мемристора и клеточной нейронной сети. Приглашаем всех желающих, вход свободный, но обязательна регистрация:https://itiskfu.timepad.ru/event/767451/"
