text,target
"['итисанонс', 'итисабитуриент', 'до', 'инсталайф', 'для', 'абитуриент', 'и', 'они', 'родитель', 'оставаться', '7', 'день', 'ждать', 'весь', '23', 'март', 'в', '1520', 'на', 'всё', 'вопрос', 'ответить', 'директор', 'высокий', 'школа', 'итис', 'хасьян', 'айрат', 'фаридович', 'уже', 'сейчас', 'вы', 'мочь', 'оставлять', 'свой', 'вопрос', 'под', 'это', 'пост', '23', 'март', 'мы', 'ответить', 'на', 'они', 'ссылка', 'на', 'профиль', 'кфу', 'в', 'instagram', 'httpswwwinstagramcomkazanfederaluniversity', 'итис', 'кфу', 'казань', 'деньоткрытыхдвереть', 'абитуриент', 'itis', 'openday', 'абитуриент2018']",itis
"['для', 'тот', 'кто', 'пропустить', 'студенческий', 'весна', 'или', 'хотеть', 'ещё', 'раз', 'посмотреть', 'выступление', 'ребята', 'высокий', 'школа', 'итис']",itis
"['итиссобытие', 'итисанонс', 'в', 'пятница', '16', 'март', 'в', '1700', 'в', 'высокий', 'школа', 'итис', 'кфу', 'выступить', 'ведущий', 'разработчик', 'блокчейн', 'проект', 'зарип', 'он', 'провести', 'презентация', 'практический', 'курс', 'введение', 'в', 'контейнер', 'и', 'на', 'первый', 'лекция', 'всё', 'слушатель', 'смочь', 'узнать', 'о', 'технология', 'и', 'блокчейн', 'область', 'они', 'применение', 'а', 'также', 'о', 'преимущество', 'приложение', 'ждать', 'весь', 'желать', 'вход', 'свободный', 'где', 'кремлёвский', '35', 'аудитория', 'немного', 'о', 'организатор', 'компания', 'заниматься', 'разработка', 'распределённый', 'сеть', 'по', 'предоставление', 'и', 'использование', 'вычислительный', 'мощность']",itis
"['итиссобытие', '13', 'март', 'ребята', 'из', 'высокий', 'школа', 'итис', 'отлично', 'выступить', 'на', 'студенческий', 'весь', 'зритель', 'в', 'мир', 'компьютерный', 'игра', 'с', 'узнавать', 'персонаж', 'и', 'показать', 'крутой', 'музыкальный', 'и', 'танцевальный', 'номер', 'собственный', 'творческий', 'коллектив', 'итис', 'мы', 'поздравлять', 'вы', 'это', 'быть', 'круто', 'вы', 'молодец', 'посмотреть', 'фото', 'с', 'выступление', 'можно', 'по', 'ссылка', 'ну', 'и', 'главный', 'вопрос', 'кфу', 'казань', 'itis', 'kfu', 'итис']",itis
"['итисанонс', 'ждать', 'весь', 'абитуриент', 'они', 'родитель', 'и', 'студент', '23', 'март', 'в', '1520', 'на', 'вебинар', 'в', 'instagram', 'мы', 'ответить', 'на', 'всё', 'вопрос', 'о', 'поступление', 'в', 'высокий', 'школа', 'итис', 'ссылка', 'быть', 'доступный', 'поздний', 'итис', 'кфу', 'казань', 'деньоткрытыхдвереть', 'абитуриент', 'itis', 'openday', 'абитуриент2018']",itis
"['итиссобытие', 'итисанонс', 'привет', 'студент', 'в', 'университет', 'проходить', 'конкурс', 'хороший', 'академический', 'группа', 'мы', 'приглашать', 'ты', 'и', 'твой', 'группа', 'принять', 'участие', 'какой', 'есть', 'номинация', 'хороший', 'академический', 'группа', 'среди', 'первый', 'курс', '1', 'курс', 'хороший', 'академический', 'группа', 'среди', 'младший', 'курс', '23', 'курс', 'хороший', 'академический', 'группа', 'среди', 'старший', 'курс', '4', '5', 'курс', 'магистратура', 'хороший', 'староста', 'академический', 'группа', 'среди', 'младший', 'курс', '13', 'курс', 'хороший', 'староста', 'академический', 'группа', 'среди', 'старший', 'курс', '4', '5', 'курс', '1', 'и', '2', 'курс', 'магистратура', 'хороший', 'куратор', 'академический', 'группа', 'что', 'нужно', 'выдвинуть', 'свой', 'по', 'любой', 'номинация', 'как', 'это', 'сделать', 'заполнить', 'форма', 'или', 'оставлять', 'предложение', 'в', 'комментарий', 'что', 'далёкий', 'организационный', 'собрание', 'с', 'участник', 'быть', 'понедельник', 'в', '1000', 'и', 'в', '1600', 'в', 'кск', 'кфу', 'уникс', 'в', 'ауд', 'всё', 'вопрос', 'идея', 'и', 'предложение', 'писать', 'бакиров', 'айсылу', 'наримович', 'id74940791айсылу', 'бакиров', 'или', 'оставлять', 'они', 'под', 'это', 'пост', 'мы', 'ждать', 'твой', 'идея', 'и', 'кандидат', 'с', 'уважение', 'твой', 'итис', 'итис', 'кфу', 'казань', 'студент']",itis
"['людиитис', 'в', 'последний', 'день', 'февраль', 'наш', 'студент', 'из', 'лаборатория', 'интеллектуальный', 'робототехнический', 'система', 'лирс', 'и', 'лаборатория', 'машинный', 'понимание', 'высокий', 'школа', 'итис', 'кфу', 'стать', 'призёр', 'хакатон', 'интеллектуальный', 'транспортный', 'система', 'и', 'ситуационный', 'центр', 'занять', 'второе', 'место', 'с', 'проект', 'по', 'робототехника', 'мы', 'поговорить', 'с', 'закиев', 'сотрудник', 'и', 'студент', 'лаборатория', 'лирс', 'из', 'итис', 'кфу', 'о', 'особенность', 'проект', 'и', 'он', 'практический', 'применение', 'итис', 'кфу', 'казань', 'itis', 'kfu']",itis
"['итиссобытие', 'уже', 'завтра', '13', 'март', 'наш', 'талантливый', 'и', 'творческий', 'ребята', 'из', 'итис', 'выступить', 'на', 'ежегодный', 'фестиваль', 'студенческий', 'в', 'кфу', 'весь', 'за', 'победа', 'побороться', '17', 'команда', 'в', 'номинация', 'театр', 'хореография', 'журналистика', 'инструментальный', 'и', 'оригинальный', 'жанр', 'приходить', 'сам', 'приглашать', 'друг', 'любимый', 'преподаватель', 'и', 'сотрудник', 'поддержать', 'наш', 'команда', 'ждать', 'ты', '13', 'март', 'в', 'кск', 'кфу', 'уникс', 'в', '1730', 'билет', 'бесплатный', 'и', 'они', 'можно', 'взять', 'самостоятельно', 'у', 'вход', 'в', 'кфу', 'казань']",itis
"['мы', 'поздравлять', 'наш', 'прекрасный', 'студентка', 'и', 'сотрудница', 'итис', 'с', 'праздник', 'вы', 'у', 'мы', 'самый', 'хороший', 'спасибо', 'что', 'вы', 'с', 'мы', 'itis', 'kfu', 'кфу', 'итис', '8март', 'казань']",itis
"['студент', 'итис', 'поздравлять', 'весь', 'женский', 'часть', 'институт', 'а', 'забытый', 'жанр', 'спасибо', 'группа', 'и', 'вы', 'молодец', 'посмотреть', 'и', 'свой', 'поздравление', 'можно', 'на', '15', 'этаж', '8март', 'итис', 'кфу', 'казань']",itis
"['студент', 'itis', '34', 'март', 'в', 'университет', 'иннополис', 'состояться', 'геоинформационный', 'хакатон', 'гадание', 'на', 'карта', 'хакатон', 'гадание', 'на', 'карта', '–', 'насыщенный', 'два', 'день', 'посвятить', 'один', 'из', 'самый', 'перспективный', 'направление', 'инновационный', 'бизнес', 'в', 'россия', '–', 'геоинформационный', 'технология', 'участие', 'в', 'хакатон', '–', 'возможность', 'присоединиться', 'к', 'реализация', 'масштабный', 'российский', 'проект', 'создание', 'облачный', 'платформа', 'здесь', 'ваш', 'идея', 'и', 'модель', 'реализация', 'мочь', 'получить', 'реальный', 'воплощение', 'перспективный', 'команда', 'быть', 'предложить', 'партнёрство', 'с', 'университет', 'иннополис', 'модель', 'работа', 'над', 'проект', 'в', 'хакатон', '–', 'это', 'рабочий', 'модель', 'в', 'реальный', 'проект', 'на', 'площадка', 'быть', 'работать', 'ментор', 'из', 'рынок', 'геоинформационный', 'сервис', 'в', 'россия', 'гк', 'гк', 'и', 'другой', 'быть', 'доклад', 'эксперт', 'отрасль', 'и', 'ведущий', 'преподаватель', 'университет', 'иннополис', 'по', 'направление', 'artificial', 'intelligence', 'machine', 'learning', 'дистанционный', 'земля', 'и', 'содержать', 'колоссальный', 'возможность', 'как', 'для', 'бизнес', 'так', 'и', 'для', 'человек', 'раскрыть', 'первый', 'потенциал', 'данные', 'призовой', 'фонд', 'хакатон', '–', '100', '000', 'рубль', 'за', 'хороший', 'творческий', 'проект', 'чтобы', 'принять', 'участие', 'в', 'хакатон', 'необходимо', 'до', 'март', '2018', 'год', 'подать', 'заявка', 'на', 'сайт', 'мы', 'решить', 'не', 'ограничивать', 'вы', 'задача', 'но', 'задать', 'направление', '1', 'посмотреть', 'сверху', 'посмотреть', 'изнутри', 'компания', 'дать', 'появляться', 'новый', 'взгляд', 'на', 'вещь', '2', 'сделать', 'городской', 'среда', 'хороший', 'и', 'интересный', '3', 'навигация', 'и', 'карта', 'дать', 'с', 'возможность', 'сервис', 'и', 'создавать', 'интерактивный', 'карта', 'для', 'развлечение', 'и', '4', 'мониторинг', 'и', 'координация', 'действие', 'в', 'чрезвычайный', 'ситуация', '5', 'обработка', 'данные', 'дистанционный', 'с', 'использование', 'технология', 'машинный', 'обучение', 'по', 'весь', 'вопрос', 'обращаться', 'сайт', 'httpshackgismartru']",itis
"['openday', 'абитуриент2018', 'регистрация', 'участник']",itis
"['дорогой', 'друг', 'ознакомиться', 'пожалуйста', 'с', 'расписание', 'курс', 'по', 'java', 'вы', 'ещё', 'мочь', 'успеть', 'записаться', 'курс', 'введение', 'в', 'программирование', 'на', 'java', 'для', 'взрослый', 'начало', 'с', 'занятие', 'быть', 'проходить', 'по', 'вторник', 'в', '1840', 'и', 'суббота', '1520', 'кремлёвский', '35', '15', 'этаж', 'аудитория', '1509', 'курс', 'программирование', 'на', 'java', 'для', 'школьник', 'начало', 'с', 'занятие', 'быть', 'проходить', 'по', 'среда', 'в', '1630', 'и', 'суббота', '1630', 'кремлёвский', '35', '13', 'этаж', 'аудитория']",itis
"['наука', 'и', 'бизнес', 'в', 'виктор', 'генеральный', 'директор', 'icl', 'вс', 'c', 'директор', 'высокий', 'школа', 'итис', 'кфу', 'айрат', 'хасьяновое']",itis
"['дорогой', 'слушатель', 'курс', 'программирование', 'на', 'java', 'начало', 'курс', 'переноситься', 'на', 'суббота']",itis
"['как', 'насчёт', 'тот', 'чтобы', 'начать', 'новый', 'семестр', 'с', 'хакатон', 'легко', 'хакатон', 'интеллектуальный', 'транспортный', 'система', 'и', 'элемент', 'ситуационный', 'центр', 'призовой', 'фонд', '118', '000', 'р', '2628', 'февраль', '2018', 'год', 'в', 'высокий', 'школа', 'итис', 'кфу', 'подробность', 'и', 'регистрация', 'по', 'ссылка']",itis
"['openday', 'абитуриент2018', 'регистрация', 'участник']",itis
"['дорогой', 'друг', 'ознакомиться', 'пожалуйста', 'с', 'расписание', 'курс', 'по', 'java', 'вы', 'ещё', 'мочь', 'успеть', 'записаться', 'курс', 'введение', 'в', 'программирование', 'на', 'java', 'для', 'взрослый', 'начало', 'с', 'занятие', 'быть', 'проходить', 'по', 'вторник', 'в', '1840', 'и', 'суббота', '1520', 'кремлёвский', '35', '15', 'этаж', 'аудитория', '1509', 'курс', 'программирование', 'на', 'java', 'для', 'школьник', 'начало', 'с', 'занятие', 'быть', 'проходить', 'по', 'среда', 'в', '1630', 'и', 'суббота', '1630', 'кремлёвский', '35', '13', 'этаж', 'аудитория']",itis
"['наука', 'и', 'бизнес', 'в', 'виктор', 'генеральный', 'директор', 'icl', 'вс', 'c', 'директор', 'высокий', 'школа', 'итис', 'кфу', 'айрат', 'хасьяновое']",itis
"['дорогой', 'слушатель', 'курс', 'программирование', 'на', 'java', 'начало', 'курс', 'переноситься', 'на', 'суббота']",itis
"['как', 'насчёт', 'тот', 'чтобы', 'начать', 'новый', 'семестр', 'с', 'хакатон', 'легко', 'хакатон', 'интеллектуальный', 'транспортный', 'система', 'и', 'элемент', 'ситуационный', 'центр', 'призовой', 'фонд', '118', '000', 'р', '2628', 'февраль', '2018', 'год', 'в', 'высокий', 'школа', 'итис', 'кфу', 'подробность', 'и', 'регистрация', 'по', 'ссылка']",itis
"['дорогой', 'друг', '7', 'февраль', 'всемирный', 'день', 'робототехника', 'поздравлять', 'наш', 'учёный', 'студент', 'аспирант', 'который', 'каждый', 'день', 'писать', 'тысяча', 'строка', 'код', 'чтобы', 'робот', 'мочь', 'делать', 'разный', 'удивительный', 'вещь', 'на', 'фото', 'ксения', 'шабалин', 'студентка', 'магистратура', 'интеллектуальный', 'робототехника', 'высокий', 'школа', 'итис', 'кфу', 'подробный', 'о', 'программа', 'вы', 'мочь', 'прочитать', 'на', 'страница', 'лаборатория', 'интеллектуальный', 'робототехнический', 'система']",itis
"['гузель', 'мусин', 'мой', 'говорить', 'что', 'у', 'я', '40', 'час', 'в', 'сутки', 'читать', 'расширить', 'интервью', 'с', 'студентка', 'высокий', 'школа', 'итис', 'кфу', 'мисс', 'казань', '2018']",itis
"['уважаемый', 'слушатель', 'курс', 'программирование', 'на', 'java', 'занятие', 'быть', 'проходить', 'в', 'среда', 'и', 'в', 'суббота', 'в', '1630', 'если', 'вы', 'ещё', 'в', 'и', 'не', 'записаться', 'то', 'самый', 'время', 'это', 'сделать', 'место', 'остаться', 'совсем', 'немного', 'стартовать', '13', 'февраль', 'подробный', 'о', 'программа', 'курс', 'и', 'ссылка', 'на', 'регистрация', 'httpsitiskfutimepadruevent609528']",itis
"['команда', 'лаборатория', 'digital', 'media', 'lab', 'высокий', 'школа', 'итис', 'кфу', 'на', 'конференция', 'в', 'япония']",itis
"['профессиональный', 'курс', 'по', 'java', 'с', 'нуль', 'вы', 'надоесть', 'ваш', 'скучный', 'работа', 'всегда', 'нравиться', 'информатика', 'но', 'до', 'профессиональный', 'изучение', 'дело', 'не', 'дойти', 'мечтать', 'о', 'полноценный', 'образование', 'хотеть', 'сам', 'выбирать', 'как', 'работать', 'в', 'офис', 'или', 'на', 'у', 'мы', 'для', 'вы', 'отличный', 'новость', 'высокий', 'школа', 'итис', 'кфу', 'начинать', 'набор', 'на', 'курс', 'введение', 'в', 'программирование', 'на', 'java', 'для', 'взрослый', '5', 'причина', 'почему', 'стоить', 'записаться', 'прямо', 'сейчас', 'практика', 'и', 'ничего', 'кроме', 'практика', 'работа', 'на', 'реальный', 'проект', 'преподаватель', 'джавист', 'с', 'колоссальный', 'опыт', 'возможность', 'дальнейший', 'обучение', 'и', 'прохождение', 'курс', 'для', 'продолжать', 'разработчик', 'java', 'после', 'который', 'у', 'вы', 'быть', 'знание', 'на', 'уровень', 'junior', 'получение', 'удостоверение', 'о', 'повышение', 'квалификация', 'от', 'казанский', 'федеральный', 'университет', 'занятие', 'в', 'вечерний', 'время', 'после', '1700', 'вы', 'не', 'нужно', 'быть', 'бросать', 'основный', 'работа', 'или', 'с', 'она', 'доступный', 'стоимость', 'обучение', 'стартовать', '13', 'февраль', 'в', 'общий', 'почему', 'вы', 'ещё', 'здесь', 'записываться', 'по', 'ссылка', 'внимание', 'количество', 'место', 'узнать', 'подробность', 'и', 'прочитать', 'программа', 'курс', 'можно']",itis
"['дорогой', 'школьник', 'высокий', 'школа', 'итис', 'кфу', 'вновь', 'открывать', 'набор', 'на', 'курс', 'программирование', 'на', 'java', 'итак', 'если', 'ты', 'любить', 'программировать', 'и', 'кодить', 'как', 'никто', 'другой', 'хотеть', 'программировать', 'на', 'java', 'смотреть', 'видеоурок', 'на', 'youtube', 'хотеть', 'познакомиться', 'с', 'единомышленник', 'и', 'работать', 'в', 'команда', 'ну', 'тогда', 'ты', 'точно', 'к', 'мы', 'программирование', 'на', 'java', 'это', 'крутой', 'преподаватель', 'который', 'знать', 'о', 'java', 'почти', 'столько', 'же', 'сколько', 'джеймс', 'гослинг', 'только', 'практика', 'и', 'реальный', 'кейс', 'сервис', 'для', 'билет', 'в', 'кино', 'сайт', 'где', 'можно', 'отправить', 'письмо', 'дед', 'мороз', 'и', 'который', 'поведение', '72', 'час', 'только', 'java', 'только', 'весь', '10000', 'рубль', 'за', 'курс', 'по', 'окончание', 'ты', 'получить', 'удостоверение', 'кфу', 'в', 'общий', 'почему', 'ты', 'ещё', 'здесь', 'срочно', 'регистрироваться', 'по', 'ссылка', 'ведь', 'место', 'совсем', 'немного', 'httpsitiskfutimepadruevent609528', 'узнать', 'подробность', 'о', 'курс', 'и', 'прочитать', 'программа', 'можно', 'вот', 'здесь', 'httpkpfuruitismaliyitis']",itis
"['айрат', 'хасьян', 'принять', 'участие', 'в', 'итоговый', 'заседание', 'коллегия', 'министерство', 'информатизация', 'и', 'связь', 'республика', 'татарстан', 'на', 'заседание', 'ильшат', 'гафур', 'ректор', 'кфу', 'подписать', 'важный', 'документ', 'соглашение', 'о', 'с', 'создание', 'образовательный', 'центр', 'с', 'компания', 'huawei', 'на', 'база', 'высокий', 'школа', 'итис', 'кфу', 'всё', 'подробность', 'читать', 'здесь']",itis
"['поздравлять', 'наш', 'первокурсница', 'гузель', 'мусин', 'который', 'получить', 'титул', 'от', 'весь', 'сердце', 'поздравлять', 'и', 'вот', 'ответ', 'на', 'вопрос', 'поступать', 'ли', 'к', 'вы', 'девочка', 'поступать', 'как', 'видеть', 'самый', 'красивый', 'чуть', 'поздний', 'опубликовать', 'интервью', 'с', 'гузель', 'а', 'пока', 'немного', 'фотография']",itis
"['управление', 'искать', 'в', 'свой', 'команда', 'рассматриваться', 'среди', 'студент', 'требоваться', 'можно', 'без', 'опыт', 'работа', 'знание', 'обязательный', 'начальный', 'знание', 'в', 'область', 'системный', 'администрирование', 'зарплата', 'по', 'результат', 'собеседование', 'тело', 'марат']",itis
"['как', 'насчёт', 'начать', 'новый', 'учебный', 'год', 'с', 'хакатон', 'легко', 'хакатон', 'интеллектуальный', 'транспортный', 'система', 'и', 'элемент', 'ситуационный', 'центр', '2628', 'февраль', '2018', 'год', 'в', 'высокий', 'школа', 'итис', 'кфу', 'подробность', 'и', 'регистрация', 'по', 'ссылка']",itis
"['а', 'мы', 'продолжать', 'подводить', 'итог', 'уходить', 'год', 'и', 'до', 'бой', 'курант', 'мы', 'рассказать', 'о', 'результат', 'лаборатория', 'интернет', 'вещь', 'высокий', 'школа', 'итис', 'кфу', '25', 'человек', 'опубликовать', 'свой', 'работа', 'в', 'тот', 'число', 'быть', 'получить', 'награда', 'на', 'ieee', 'international', 'conference', 'on', 'of', 'один', 'из', 'конференция', 'в', 'область', 'iot', '10', 'заявка', 'на', 'грант', '1', 'европейский', 'проект', 'активный', 'сотня', 'тысяча', 'строка', 'код', 'написать', 'читать', 'подробность', 'о', 'достижение', 'iot', 'по', 'ссылка']",itis
"['с', 'наступать', 'новый', 'год', 'дорогой', 'друг', 'год', 'быть', 'интересный', 'в', '2017', 'в', 'высокий', 'школа', 'итис', 'кфу', 'поступить', 'более', '200', 'абитуриент', 'мы', 'провести', '3', 'масштабный', 'хакатон', 'наш', 'студент', 'выступать', 'на', 'международный', 'конференция', 'наш', 'студентка', 'катя', 'бобринский', 'стать', 'студент', 'год', 'кфу', 'мы', 'много', 'работать', 'над', 'новый', 'и', 'невероятно', 'интересный', 'проект', 'и', 'это', 'начало', 'далёкий', 'только', 'вперёд', 'с', 'новый', 'год']",itis
"['юный', 'разработчик', 'стать', 'большой', 'накануне', 'завершиться', 'курс', 'дополнительный', 'образование', 'по', 'java', 'и', 'с', 'о', 'проект', 'ребята', 'который', 'они', 'создать', 'за', 'пара', 'месяц', 'читать', 'по', 'ссылка']",itis
"['ирина', 'максимов', 'заместитель', 'директор', 'высокий', 'школа', 'итис', 'по', 'развитие', 'наградить', 'благодарственный', 'письмо', 'министр', 'информатизация', 'и', 'связь', 'роман', 'подробность']",itis
"['дед', 'мороз', 'ёлка', 'подарок', 'и', 'всё', 'это', 'детский', 'новый', 'год', 'в', 'высокий', 'школа', 'итис', 'кфу', 'смотреть', 'фотография', 'c', 'праздник', 'который', 'ждать', 'малыш', 'на', 'работа', 'они', 'родитель', 'по', 'ссылка']",itis
"['екатерина', 'бобринский', 'студент', 'год', 'кфу', 'читать', 'подробность', 'о', 'она', 'победа', 'и', 'проект', 'на', 'сайт']",itis
"['команда', 'dml', 'высокий', 'школа', 'итис', 'кфу', 'на', 'выставка', 'в', 'москва']",itis
"['айрат', 'хасьян', 'с', 'рабочий', 'визит', 'в', 'китай', 'какой', 'главный', 'цель', 'визит', 'читать', 'в', 'материал']",itis
"['уважаемый', 'выпускник', 'грантополучатель', 'итис', 'напоминать', 'до', 'необходимо', 'предоставить', 'информация', 'о', 'трудоустройство', 'информация', 'просить', 'направить', 'на', 'itiskpfuru', 'заранее', 'спасибо']",itis
"['дорогой', 'студент', 'в', 'четверг', '7', 'декабрь', 'в', '1520', 'в', 'высокий', 'школа', 'итис', 'кфу', 'кремлёвский', '35', 'аудитория', '1310', 'выступить', 'эксперт', 'по', 'блокчейн', 'доцент', 'федеральный', 'университет', 'владислав', 'он', 'представить', 'два', 'доклад', 'технология', 'блокчейн', 'в', 'цифровой', 'экономика', 'основа', 'технология', 'тенденция', 'экономика', 'возможность', 'для', 'специалист', 'учёный', 'и', 'инвестор', 'презентация', 'возможность', 'риск', 'инвестор', 'привлечение', 'инвестиция', 'стартап', 'оздоровление', 'рынок', 'ждать', 'весь', 'желать', 'лекция', 'открытый', 'требоваться', 'предварительный', 'регистрация']",itis
"['студент', 'высокий', 'школа', 'итис', 'кфу', 'принять', 'участие', 'в', 'хакатон', 'по', 'блокчейн', 'в', 'германия']",itis
"['на', 'база', 'кафедра', 'интеллектуальный', 'робототехника', 'высокий', 'школа', 'итис', 'пройти', 'iii', 'семинар', 'датчик', 'и', 'технический', 'зрение', 'в', 'робототехника']",itis
"['директор', 'высокий', 'школа', 'итис', 'кфу', 'айрат', 'хасьян', 'в', 'состав', 'делегация', 'президент', 'татарстан', 'рустам', 'минниханов', 'в']",itis
"['уважаемый', 'абитуриент', 'приносить', 'за', 'досрочный', 'онлайн', 'трансляция', 'день', 'открытый', 'дверь', 'возникнуть', 'технический', 'проблема', '9', 'декабрь', 'быть', 'следующий', 'день', 'открытый', 'дверь', 'и', 'мы', 'организовать', 'видео', 'трансляция', 'спасибо', 'за', 'понимание']",itis
"['добрый', 'день', 'уважаемый', 'абитуриент', 'и', 'родитель', 'напоминать', 'вы', 'что', 'сегодня', 'быть', 'день', 'открытый', 'дверь', 'высокий', 'школа', 'итис', 'в', '1520', 'вы', 'смочь', 'к', 'в', 'наш', 'группа', 'высокий', 'школа', 'итис', 'httpsvkcomitiskfu', 'или', 'подойти', 'в', 'аудитория', '1309', 'ул', 'кремлёвский', 'далее', '35', '13', 'этаж']",itis
"['дорогой', 'студент', '23', 'ноябрь', 'в', '1600', 'в', 'высокий', 'школа', 'кремлёвский', '35', 'второй', 'корпус', 'кфу', 'аудитория', '1310', 'выступить', 'профессор', 'виктор', 'институт', 'материал', 'для', 'электроника', 'и', 'итальянский', 'национальный', 'совет', 'по', 'наука', 'италия', 'тема', 'лекция', 'нейроморфный', 'система', 'на', 'основа', 'органический', 'мемристорный', 'устройство', 'органический', 'мемристора', '–', 'это', 'устройство', 'обладать', 'рядом', 'свойство', 'позволять', 'рассматривать', 'он', 'как', 'некий', 'аналог', 'биологический', 'синапс', 'для', 'построение', 'и', 'обучать', 'электронный', 'система', 'в', 'доклад', 'быть', 'рассмотреть', 'следующий', 'пункт', '1', 'архитектура', 'свойство', 'метод', 'и', 'модель', 'описывать', 'он', 'работа', '2', 'элемент', 'с', 'память', '3', 'на', 'органический', 'мемристора', '4', 'на', 'органический', 'мемристора', '5', 'реконструкция', 'участок', 'нервный', 'система', '6', 'взаимодействие', 'с', 'живой', 'клетка', 'компьютер', 'из', 'плесень', '7', 'синапс', 'связь', 'живой', 'нейрон', 'посредством', 'органический', 'мемристора', 'требоваться', 'предварительный', 'регистрация']",itis
"['хотеть', 'дополнительный', 'балл', 'к', 'егэ', 'принять', 'участие', 'в', 'межрегиональный', 'олимпиада', 'подробность']",itis
"['команда', 'лаборатория', 'digital', 'media', 'lab', 'высокий', 'школа', 'итис', 'кфу', 'занять', 'ii', 'место', 'на', 'хакатон', 'собрать', 'университет', 'ребята', 'презентовать', 'vr', 'проект', 'позволять', 'собирать', 'и', 'разбирать', 'сложный', 'решение', 'поздравлять', 'наш', 'разработчик', 'новый', 'и', 'победа']",itis
"['наш', 'ребята', 'в', 'сам', 'хакатон']",itis
"['команда', 'лаборатория', 'digital', 'lab', 'на', 'хакатон', 'в', 'санктпетербург']",itis
"['программирование', 'в', 'режим', 'накануне', 'в', 'высокий', 'школа', 'итис', 'кфу', 'пройти', 'трёхдневный', 'школа', 'промышленный', 'разработка', 'для', 'студент', 'net', 'направление']",itis
"['дорогой', 'школьник', 'специально', 'для', 'вы', 'мы', 'создать', 'отдельный', 'группа', 'малый', 'итис', 'кфу', 'где', 'вы', 'смочь', 'узнавать', 'новость', 'о', 'курс', 'по', 'программирование', 'о', 'день', 'открытый', 'дверь', 'о', 'мастеркласса', 'хакатон', 'и', 'другой', 'мероприятие', 'подписываться', 'рассказывать', 'друг']",itis
"['день', 'открытый', 'дверь', 'в', 'высокий', 'школа', 'итис', 'кфу', 'бюджетный', 'место', 'стать', 'большой', 'проходная', 'балл', 'стать', 'маленький', 'читать', 'подробность', 'на', 'сайт']",itis
"['в', 'высокий', 'школа', 'итис', 'кфу', 'требоваться', 'доцент', 'обязанность', 'чтение', 'курс', 'программный', 'инженерия', 'алгоритм', 'и', 'структура', 'данные', 'функциональный', 'программирование', 'управление', 'качество', 'разработка', 'информационный', 'система', 'и', 'др', 'разработка', 'рабочий', 'программа', 'по', 'курс', 'и', 'они', 'методический', 'обеспечение', 'проведение', 'учебный', 'занятие', 'руководство', 'и', 'дипломный', 'проект', 'и', 'научноисследовательский', 'работа', 'обучаться', 'организация', 'и', 'планирование', 'самостоятельный', 'работа', 'студент', 'участие', 'в', 'научнометодический', 'работа', 'кафедра', 'институт', 'в', 'состав', 'методический', 'комиссия', 'по', 'соответствовать', 'специальность', 'подготовка', 'учебник', 'учебный', 'и', 'учебнометодический', 'и', 'другой', 'вид', 'учебнометодический', 'кафедра', 'руководство', 'деятельность', 'ассистент', 'участие', 'в', 'кафедра', 'условие', 'молодой', 'дружный', 'и', 'амбициозный', 'коллектив', 'единомышленник', 'премия', 'за', 'участие', 'в', 'грант', 'и', 'совместный', 'проект', 'с', 'в', 'сам', 'центр', 'казань', 'на', '15', 'этаж', 'второй', 'корпус', 'кфу', 'с', 'великолепный', 'вид', 'на', 'исторический', 'центр', 'больший', 'часть', 'город', 'и', 'открываться', 'простор', 'волга', 'учебный', 'аудитория', 'отремонтировать', 'в', '2014', 'год', 'и', 'оснастить', 'сам', 'современный', 'техника', 'и', 'мебель', 'современный', 'оборудование', 'для', 'решение', 'рабочий', 'задача', 'на', 'весь', 'территория', 'высокий', 'школа', 'итис', 'итис', 'тип', 'занятость', 'полный', 'занятость', 'полный', 'день', 'уровень', 'зарплата', 'от', '30', '000', 'до', '70', '000', 'руб', 'требовать', 'опыт', 'работа', 'год', 'отправлять', 'резюме', 'islamiyaitkfuru']",itis
"['хакатон', 'интеллектуальный', 'транспортный', 'система', 'в', 'высокий', 'школа', 'итис', 'кфу', 'браслет', 'для', 'водитель', 'и', 'приложение', 'для', 'слабовидящий', 'читать', 'подробность', 'и', 'смотреть', 'фото']",itis
"['дорогой', 'школьник', 'мы', 'ждать', 'вы', 'на', 'наш', 'день', 'открытый', 'дверь', 'мы', 'немного', 'расписание', 'чтобы', 'сделать', 'он', 'максимально', 'удобный', 'для', 'вы', 'итак', 'в', 'осенний', 'каникулы', '3', 'ноябрь', 'мы', 'ждать', 'ты', 'в', '1530', 'в', 'аудитория', '1310', 'кремлёвский', '35', 'традиционно', 'приходить', 'сам', 'приводить', 'родитель', 'зарегистрироваться', 'по', 'ссылка', 'день', 'открытый', 'дверь', '24', 'ноябрь', 'мы', 'быть', 'проводить', 'в', 'режим', 'онлайн', 'планироваться', 'вебинар', 'регистрация', 'на', 'вебинар']",itis
